month,year,topic,topic_id,rank,count,total_articles,percentage
2,2018,trumps rnc keeps,7,3,33,306,10.784313725490197
3,2018,trump mueller president,3,1,260,817,31.823745410036718
3,2018,russia russian diplomats,9,2,108,817,13.219094247246021
3,2018,march march lives lives,1,3,107,817,13.096695226438188
4,2018,trump russia president,0,1,239,1000,23.9
4,2018,syria strikes attack,9,2,223,1000,22.3
4,2018,mueller probe mueller probe,7,3,133,1000,13.3
5,2018,trump says giuliani,1,1,119,386,30.82901554404145
5,2018,mueller trumps new,5,2,82,386,21.243523316062177
5,2018,north korea north korea,4,3,32,386,8.290155440414509
6,2018,trump immigration world,1,1,129,384,33.59375
6,2018,migrant children parents,5,2,53,384,13.802083333333334
6,2018,trumps wrong gets,6,3,44,384,11.458333333333332
7,2018,trump administration trump administration,0,1,242,925,26.16216216216216
7,2018,president president trump trump,9,2,129,925,13.945945945945946
7,2018,russian election hackers,8,3,112,925,12.108108108108109
8,2018,trump administration russia,0,1,188,594,31.64983164983165
8,2018,trumps real new,7,2,81,594,13.636363636363635
8,2018,election special special election,3,3,72,594,12.121212121212121
9,2018,trump rosenstein president,3,1,287,1000,28.7
9,2018,kavanaugh accuser fbi,1,2,246,1000,24.6
9,2018,midterms democrats midterms house,8,3,100,1000,10.0
10,2018,trump claims rally,0,1,283,1000,28.299999999999997
10,2018,midterm gop elections,8,2,217,1000,21.7
10,2018,midterms ahead ahead midterms,4,3,106,1000,10.6
11,2018,trump says border,0,1,250,1000,25.0
11,2018,race senate midterm,6,2,226,1000,22.6
11,2018,democrats midterms 2020,4,3,102,1000,10.2
12,2018,trump donald donald trump,0,1,268,1000,26.8
12,2018,gop north north carolina,9,2,170,1000,17.0
12,2018,cohen michael michael cohen,3,3,107,1000,10.7
1,2019,trump pelosi russia,1,1,296,1000,29.599999999999998
1,2019,shutdown government government shutdown,0,2,104,1000,10.4
1,2019,rep king gop,5,3,93,1000,9.3
2,2019,trump house border,0,1,306,1000,30.599999999999998
2,2019,2020 campaign presidential,9,2,112,1000,11.200000000000001
2,2019,president president trump trump,5,3,101,1000,10.100000000000001
3,2019,trump cohen border,1,1,264,1000,26.400000000000002
3,2019,2020 change climate,9,2,164,1000,16.400000000000002
3,2019,new new zealand zealand,5,3,125,1000,12.5
4,2019,trump president president trump,1,1,280,1000,28.000000000000004
4,2019,2020 democratic race,8,2,157,1000,15.7
4,2019,mueller report mueller report,0,3,135,1000,13.5
5,2019,trump says pelosi,0,1,252,1000,25.2
5,2019,2020 biden joe,6,2,134,1000,13.4
5,2019,mueller report mueller report,4,3,116,1000,11.600000000000001
6,2019,trump iran new,0,1,317,1000,31.7
6,2019,2020 democrats 2020 democrats,9,2,154,1000,15.4
6,2019,biden joe joe biden,4,3,114,1000,11.4
7,2019,trump racist president,0,1,296,1000,29.599999999999998
7,2019,biden joe joe biden,2,2,152,1000,15.2
7,2019,rep cummings impeachment,4,3,108,1000,10.8
8,2019,trump says donald,0,1,288,1000,28.799999999999997
8,2019,new biden joe,9,2,149,1000,14.899999999999999
8,2019,2020 democrats race,3,3,106,1000,10.6
9,2019,trump president president trump,0,1,245,1000,24.5
9,2019,2020 new warren,9,2,171,1000,17.1
9,2019,climate change climate change,7,3,95,1000,9.5
10,2019,trump says donald trump,1,1,247,1000,24.7
10,2019,giuliani probe investigation,5,2,116,1000,11.600000000000001
10,2019,biden president joe,9,3,114,1000,11.4
11,2019,trump ukraine giuliani,1,1,344,1000,34.4
11,2019,impeachment probe impeachment probe,8,2,196,1000,19.6
11,2019,2020 bloomberg michael,9,3,104,1000,10.4
12,2019,trump trump impeachment impeachment,2,1,334,1000,33.4
12,2019,2020 democratic gop,8,2,161,1000,16.1
12,2019,house impeachment articles,3,3,92,1000,9.2
1,2020,iran strike trump,4,1,207,1000,20.7
1,2020,trump defense team,1,2,164,1000,16.400000000000002
1,2020,trial impeachment trial impeachment,0,3,154,1000,15.4
2,2020,trump impeachment gop,0,1,266,1000,26.6
2,2020,joe biden new,7,2,136,1000,13.600000000000001
2,2020,coronavirus response house,6,3,114,1000,11.4
3,2020,coronavirus crisis economy,2,1,289,1000,28.9
3,2020,trump virus obama,0,2,166,1000,16.6
3,2020,biden joe joe biden,4,3,138,1000,13.8
4,2020,coronavirus relief coronavirus cases,4,1,206,1000,20.599999999999998
4,2020,testing dr says,9,2,200,1000,20.0
4,2020,trump virus fmr,0,3,178,1000,17.8
5,2020,trump says virus,1,1,290,1000,28.999999999999996
5,2020,coronavirus spread dr,4,2,151,1000,15.1
5,2020,floyd george george floyd,2,3,101,1000,10.100000000000001
6,2020,trump president biden,0,1,251,1000,25.1
6,2020,police mayor black,8,2,203,1000,20.3
6,2020,rep policing order,9,3,114,1000,11.4
7,2020,trump donald donald trump,1,1,252,1000,25.2
7,2020,biden rep joe,9,2,177,1000,17.7
7,2020,coronavirus dr new,4,3,169,1000,16.900000000000002
8,2020,trump election coronavirus,0,1,363,1000,36.3
8,2020,biden joe joe biden,6,2,128,1000,12.8
8,2020,rnc speech trump rnc,5,3,106,1000,10.6
9,2020,trump debate cohen,0,1,250,1000,25.0
9,2020,state says house,7,2,149,1000,14.899999999999999
9,2020,sen people climate,9,3,144,1000,14.399999999999999
10,2020,trump team team trump,0,1,170,670,25.37313432835821
10,2020,election gov michigan,9,2,112,670,16.716417910447763
10,2020,debate presidential presidential debate,6,3,84,670,12.53731343283582
11,2020,trump democracy loss,0,1,100,468,21.367521367521366
11,2020,covid 19 covid 19,1,2,66,468,14.102564102564102
11,2020,election 2020 2020 election,4,3,63,468,13.461538461538462
12,2020,trump pardons barr,1,1,178,832,21.394230769230766
12,2020,biden win biden win,3,2,107,832,12.860576923076922
12,2020,dr fauci dr fauci,7,3,87,832,10.45673076923077
1,2021,trump violence insurrection,0,1,160,1000,16.0
1,2021,capitol riot capitol riot,1,2,127,1000,12.7
1,2021,biden inauguration biden inauguration,2,3,116,1000,11.600000000000001
2,2021,trump defense trump defense,7,1,164,778,21.079691516709513
2,2021,vaccine black america,8,2,104,778,13.367609254498714
2,2021,biden percent support,6,3,94,778,12.082262210796916
3,2021,covid vaccine covid vaccine,7,1,150,955,15.706806282722512
3,2021,biden filibuster president,4,2,138,955,14.45026178010471
3,2021,trump election report,2,3,136,955,14.24083769633508
4,2021,republicans voting rights,6,1,193,851,22.679200940070505
4,2021,police wright capitol,4,2,108,851,12.690951821386603
4,2021,trump gop capitol,3,3,98,851,11.515863689776733
5,2021,trump probe criminal,1,1,206,1000,20.599999999999998
5,2021,biden republicans infrastructure,3,2,174,1000,17.4
5,2021,new voting voter,6,3,119,1000,11.899999999999999
6,2021,trump org trump org,1,1,172,1000,17.2
6,2021,election republicans lie,5,2,152,1000,15.2
6,2021,biden infrastructure deal,2,3,131,1000,13.100000000000001
7,2021,trump trump org org,1,1,172,1000,17.2
7,2021,covid vaccine 19,3,2,140,1000,14.000000000000002
7,2021,new america white,8,3,136,1000,13.600000000000001
8,2021,trump doj election,3,1,117,726,16.115702479338843
8,2021,afghanistan taliban war,1,2,103,726,14.18732782369146
8,2021,covid vaccine covid vaccine,0,3,100,726,13.774104683195592
9,2021,covid vaccine covid vaccine,3,1,123,763,16.120576671035387
9,2021,trump new jan,1,2,107,763,14.02359108781127
9,2021,gop state debt,5,3,100,763,13.106159895150721
10,2021,gop rep jan,4,1,137,864,15.856481481481483
10,2021,trump republicans election,0,2,127,864,14.699074074074073
10,2021,manchin joe sinema,9,3,107,864,12.38425925925926
11,2021,trump jan committee,3,1,135,721,18.723994452149793
11,2021,covid variant vaccine,6,2,133,721,18.446601941747574
11,2021,biden infrastructure biden infrastructure,0,3,86,721,11.927877947295423
12,2021,election republicans democracy,6,1,151,809,18.665018541409147
12,2021,biden harris ukraine,5,2,125,809,15.451174289245984
12,2021,meadows jan mark meadows,2,3,95,809,11.742892459826946
1,2022,new covid desantis,5,1,134,820,16.34146341463415
1,2022,jan committee jan committee,3,2,130,820,15.853658536585366
1,2022,gop election republican,6,3,128,820,15.609756097560975
2,2022,trump pence national,1,1,110,738,14.905149051490515
2,2022,russia ukraine russia ukraine,9,2,97,738,13.143631436314362
2,2022,jan rnc committee,6,3,90,738,12.195121951219512
3,2022,trump jan committee,6,1,129,801,16.10486891385768
3,2022,biden state state union,5,2,109,801,13.607990012484395
3,2022,putin war putin war,2,3,94,801,11.735330836454432
4,2022,gop new florida,5,1,180,768,23.4375
4,2022,trump donald donald trump,3,2,125,768,16.276041666666664
4,2022,russia war putin,7,3,105,768,13.671875
5,2022,trump election donald trump,8,1,131,722,18.144044321329638
5,2022,ukraine biden russia,5,2,126,722,17.451523545706372
5,2022,gop pennsylvania primary,3,3,82,722,11.357340720221606
6,2022,trump jan election,0,1,153,670,22.83582089552239
6,2022,gun violence gun violence,2,2,89,670,13.28358208955224
6,2022,republicans rep hearings,8,3,79,670,11.791044776119403
7,2022,trump jan capitol,1,1,135,664,20.33132530120482
7,2022,gop biden gop leaders,7,2,130,664,19.57831325301205
7,2022,abortion rights state,5,3,114,664,17.16867469879518
8,2022,gop cheney election,6,1,138,676,20.414201183431953
8,2022,trump fbi fifth,2,2,99,676,14.644970414201183
8,2022,new state desantis,8,3,87,676,12.8698224852071
9,2022,trump team team trump,3,1,129,614,21.009771986970684
9,2022,gop abortion ban,4,2,105,614,17.100977198697066
9,2022,biden speech biden speech,8,3,90,614,14.65798045602606
10,2022,republicans biden midterms,3,1,172,814,21.13022113022113
10,2022,senate debate race,6,2,132,814,16.216216216216218
10,2022,trump mar mar lago,2,3,116,814,14.250614250614252
11,2022,trump counsel special,2,1,130,711,18.28410689170183
11,2022,gop house house gop,4,2,109,711,15.330520393811534
11,2022,pelosi attack pelosi attack,7,3,85,711,11.954992967651195
12,2022,house biden gop,4,1,157,686,22.886297376093296
12,2022,trump new desantis,2,2,136,686,19.825072886297377
12,2022,jan committee jan committee,0,3,100,686,14.577259475218659
1,2023,trump georgia probe,5,1,152,704,21.59090909090909
1,2023,new mexico new mexico,7,2,111,704,15.767045454545455
1,2023,house gop house speaker,9,3,100,704,14.204545454545455
2,2023,trump nikki nikki haley,2,1,206,801,25.71785268414482
2,2023,gop security social,9,2,147,801,18.352059925093634
2,2023,biden state state union,1,3,111,801,13.857677902621724
3,2023,trump manhattan da,0,1,176,893,19.70884658454647
3,2023,nashville shooting biden,7,2,172,893,19.260918253079506
3,2023,desantis florida ron,8,3,148,893,16.573348264277715
4,2023,trump indictment trump indictment,2,1,173,702,24.643874643874643
4,2023,tennessee rep justin,4,2,142,702,20.22792022792023
4,2023,new york new york,9,3,81,702,11.538461538461538
5,2023,abortion texas shooting,8,1,155,759,20.421607378129117
5,2023,trump town hall hall,4,2,126,759,16.600790513833992
5,2023,biden debt limit comer,9,3,99,759,13.043478260869565
6,2023,case docs classified docs,9,1,114,780,14.615384615384617
6,2023,republicans house trump,7,2,106,780,13.58974358974359
6,2023,desantis florida ron,4,3,98,780,12.564102564102564
7,2023,new fox news,8,1,134,728,18.40659340659341
7,2023,gop house rep,5,2,97,728,13.324175824175825
7,2023,trump indictment jan,0,3,90,728,12.362637362637363
8,2023,donald donald trump trump,8,1,120,751,15.978695073235686
8,2023,debate gop republican,2,2,103,751,13.715046604527299
8,2023,desantis florida ron,7,3,101,751,13.448735019973368
9,2023,trump case judge,5,1,142,619,22.940226171243943
9,2023,new york new york,8,2,103,619,16.63974151857835
9,2023,impeachment inquiry impeachment inquiry,2,3,68,619,10.98546042003231
10,2023,gaza israel hamas,5,1,245,806,30.3970223325062
10,2023,trump case 2024,6,2,147,806,18.23821339950372
10,2023,house speaker house speaker,0,3,112,806,13.895781637717123
11,2023,trump donald donald trump,0,1,161,686,23.46938775510204
11,2023,biden hunter biden hunter,8,2,107,686,15.597667638483964
11,2023,election abortion 2024,6,3,96,686,13.994169096209912
12,2023,trump jack jack smith,1,1,175,703,24.893314366998577
12,2023,biden impeachment biden impeachment,2,2,109,703,15.5049786628734
12,2023,israel gaza hamas,8,3,84,703,11.948790896159316
1,2024,trump immunity trump immunity,5,1,185,772,23.963730569948186
1,2024,gop house mayorkas,6,2,136,772,17.616580310880828
1,2024,biden campaign israel,3,3,96,772,12.435233160621761
2,2024,trump donald donald trump,1,1,162,763,21.231979030144167
2,2024,gop border aid,8,2,127,763,16.644823066841415
2,2024,biden documents classified,5,3,97,763,12.7129750982962
3,2024,trump biden says,0,1,236,933,25.29474812433012
3,2024,gop house republicans,7,2,214,933,22.936763129689176
3,2024,election 2024 rnc,9,3,106,933,11.361200428724544
4,2024,trump donald donald trump,9,1,246,843,29.181494661921707
4,2024,biden biden trump 2024,6,2,109,843,12.930011862396205
4,2024,johnson speaker mike,5,3,87,843,10.320284697508896
5,2024,biden election 2024,2,1,253,823,30.741190765492103
5,2024,donald trump donald trump,6,2,124,823,15.066828675577156
5,2024,order gag order gag,4,3,73,823,8.869987849331713
6,2024,trump jan verdict,2,1,217,747,29.049531459170012
6,2024,court supreme supreme court,1,2,97,747,12.985274431057563
6,2024,biden hunter hunter biden,3,3,90,747,12.048192771084338
7,2024,biden democrats joe,8,1,173,790,21.89873417721519
7,2024,rnc trump speech,7,2,131,790,16.582278481012658
7,2024,election 2024 2024 election,3,3,99,790,12.531645569620252
8,2024,trump campaign trump campaign,3,1,185,782,23.657289002557544
8,2024,dnc speech dnc speech,4,2,114,782,14.578005115089516
8,2024,kamala harris kamala harris,0,3,91,782,11.636828644501279
9,2024,trump harris debate,1,1,210,665,31.57894736842105
9,2024,election 2024 new,6,2,86,665,12.93233082706767
9,2024,vance jd jd vance,2,3,63,665,9.473684210526317
10,2024,trump harris trump harris,0,1,262,803,32.62764632627647
10,2024,election 2024 2024 election,5,2,118,803,14.694894146948942
10,2024,abortion ban texas,9,3,74,803,9.21544209215442
11,2024,election 2024 2024 election,2,1,114,663,17.194570135746606
11,2024,donald donald trump harris,6,2,104,663,15.686274509803921
11,2024,biden house white house,4,3,68,663,10.256410256410255
12,2024,trump cabinet republicans,0,1,174,601,28.95174708818636
12,2024,government shutdown government shutdown,9,2,69,601,11.480865224625623
12,2024,new new york york,7,3,66,601,10.98169717138103
1,2025,trump inauguration trump inauguration,0,1,279,827,33.736396614268436
1,2025,biden report israel,9,2,124,827,14.993954050785973
1,2025,jan pardons jan pardons,4,3,68,827,8.222490931076178
2,2025,trump gaza tariffs,1,1,218,633,34.4391785150079
2,2025,trumps republicans cuts,8,2,85,633,13.428120063191153
2,2025,musk elon elon musk,0,3,68,633,10.742496050552923
3,2025,trump ukraine putin,0,1,237,812,29.1871921182266
3,2025,schumer democrats shutdown,8,2,97,812,11.945812807881774
3,2025,tariffs canada trump tariffs,9,3,89,812,10.960591133004927
4,2025,trump run term,0,1,6,13,46.15384615384615
4,2025,wisconsin musk election,1,2,5,13,38.46153846153847
4,2025,senate booker cory,2,3,2,13,15.384615384615385
