month,year,topic,topic_id,rank,count,total_articles,percentage
6,2018,court supreme court supreme,3,3,132,1000,13.200000000000001
7,2018,woman year dead,9,1,295,1000,29.5
7,2018,man north charged,4,2,126,1000,12.6
7,2018,tariffs trade chinese,6,3,123,1000,12.3
8,2018,start day stocks,7,1,190,1000,19.0
8,2018,court supreme court supreme,9,2,164,1000,16.400000000000002
8,2018,latest primary migrants,3,3,158,1000,15.8
9,2018,eu leader deal,9,1,217,1000,21.7
9,2018,man death accused,6,2,152,1000,15.2
9,2018,russia china south,8,3,142,1000,14.2
10,2018,year woman california,7,1,157,1000,15.7
10,2018,china ties stocks,8,2,157,1000,15.7
10,2018,trump president brazils,2,3,140,1000,14.000000000000002
11,2018,police killed students,5,1,207,1000,20.7
11,2018,year man case,9,2,140,1000,14.000000000000002
11,2018,trump meeting murder,2,3,138,1000,13.8
12,2018,latest court syria,8,1,169,1000,16.900000000000002
12,2018,year ap photos,9,2,167,1000,16.7
12,2018,police killed man,2,3,160,1000,16.0
1,2019,mexico gas border,9,1,243,1000,24.3
1,2019,man year arrested,6,2,172,1000,17.2
1,2019,latest brazil family,5,3,131,1000,13.100000000000001
2,2019,year police woman,3,1,192,909,21.122112211221122
2,2019,latest venezuela visit,5,2,169,909,18.59185918591859
2,2019,virginia racist photo,9,3,137,909,15.071507150715071
3,2019,man woman accused,9,1,171,1000,17.1
3,2019,police year killed,1,2,151,1000,15.1
3,2019,latest brexit china,6,3,149,1000,14.899999999999999
4,2019,trump president plan,4,1,202,1000,20.200000000000003
4,2019,year boy home,8,2,176,1000,17.599999999999998
4,2019,latest uk prosecutor,2,3,146,1000,14.6
5,2019,trade china stocks,7,1,182,1000,18.2
5,2019,death prison woman,9,2,165,1000,16.5
5,2019,trump president democrats,1,3,138,1000,13.8
6,2019,year dies story,9,1,197,1000,19.7
6,2019,iran uk minister,8,2,171,1000,17.1
6,2019,police officer police officer,4,3,119,1000,11.899999999999999
7,2019,court case judge,6,1,242,1000,24.2
7,2019,latest iran time,2,2,138,1000,13.8
7,2019,china shares talks,9,3,120,1000,12.0
8,2019,man killing charged,6,1,196,1000,19.6
8,2019,china trump trade,5,2,130,1000,13.0
8,2019,florida woman dorian,8,3,129,1000,12.9
9,2019,california boat coast,9,1,168,1000,16.8
9,2019,trump president meeting,1,2,154,1000,15.4
9,2019,police killed chicago,5,3,143,1000,14.299999999999999
10,2019,president trump impeachment,5,1,172,1000,17.2
10,2019,police officer police officer,7,2,154,1000,15.4
10,2019,california law state,8,3,151,1000,15.1
11,2019,police killed officer,8,1,133,1000,13.3
11,2019,impeachment trump impeachment hearings,1,2,127,1000,12.7
11,2019,woman home arrested,5,3,118,1000,11.799999999999999
12,2019,china trade russia,8,1,206,1000,20.599999999999998
12,2019,court appeals death,7,2,154,1000,15.4
12,2019,shooting suspect school,9,3,131,1000,13.100000000000001
1,2020,mexico dead president,5,1,213,1000,21.3
1,2020,year deal trump,7,2,152,1000,15.2
1,2020,school shooting texas,8,3,107,1000,10.7
2,2020,killed police crash,7,1,198,1000,19.8
2,2020,south year korea,5,2,137,1000,13.700000000000001
2,2020,man accused shooting,1,3,128,1000,12.8
3,2020,virus spreads cases,1,1,219,1000,21.9
3,2020,coronavirus fight coronavirus fight,0,2,148,1000,14.799999999999999
3,2020,trump rise obama,9,3,122,1000,12.2
4,2020,virus aid workers,3,1,243,1000,24.3
4,2020,coronavirus amid coronavirus updates,2,2,150,1000,15.0
4,2020,pandemic global coronavirus pandemic,5,3,140,1000,14.000000000000002
5,2020,police man shot,7,1,204,1000,20.4
5,2020,cases virus cases india,9,2,153,1000,15.299999999999999
5,2020,home nursing house,8,3,133,1000,13.3
6,2020,police officer man,5,1,263,1000,26.3
6,2020,amid pandemic amid pandemic,9,2,140,1000,14.000000000000002
6,2020,coronavirus latest outbreak,8,3,120,1000,12.0
7,2020,police killed man,3,1,230,1000,23.0
7,2020,uk hong hong kong,8,2,198,1000,19.8
7,2020,trump campaign statue,5,3,115,1000,11.5
8,2020,police man black,5,1,331,1000,33.1
8,2020,trump biden president,2,2,140,1000,14.000000000000002
8,2020,virus cases virus cases,3,3,138,1000,13.8
9,2020,death toll death toll,8,1,217,1000,21.7
9,2020,trump debate biden,5,2,210,1000,21.0
9,2020,police man shooting,4,3,180,1000,18.0
10,2020,police shooting breonna,7,1,192,1000,19.2
10,2020,pandemic amid amid pandemic,6,2,157,1000,15.7
10,2020,virus cases virus cases,3,3,129,1000,12.9
11,2020,trump biden campaign,3,1,181,1000,18.099999999999998
11,2020,police man shooting,4,2,180,1000,18.0
11,2020,eu talks brexit,9,3,117,1000,11.700000000000001
12,2020,police man black,3,1,189,1000,18.9
12,2020,trump biden election,5,2,160,1000,16.0
12,2020,california christmas home,8,3,116,1000,11.600000000000001
1,2021,virus california deaths,2,1,172,1000,17.2
1,2021,capitol riot attack,3,2,160,1000,16.0
1,2021,biden inauguration senate,5,3,145,1000,14.499999999999998
2,2021,police killed shot,3,1,175,1000,17.5
2,2021,vaccine uk eu,6,2,166,1000,16.6
2,2021,court pay case,9,3,157,1000,15.7
3,2021,biden relief 1st,4,1,158,1000,15.8
3,2021,kong hong kong hong,8,2,143,1000,14.299999999999999
3,2021,pandemic president year,7,3,128,1000,12.8
4,2021,vaccine amid virus,8,1,169,1000,16.900000000000002
4,2021,plan bidens infrastructure,5,2,161,1000,16.1
4,2021,man court accused,6,3,133,1000,13.3
5,2021,death year floyds,9,1,198,1000,19.8
5,2021,china vaccine eu,6,2,173,1000,17.299999999999997
5,2021,court case supreme court,5,3,147,1000,14.7
6,2021,china shares inflation,8,1,202,1000,20.200000000000003
6,2021,biden putin house,3,2,148,1000,14.799999999999999
6,2021,virus amid story,5,3,145,1000,14.499999999999998
7,2021,man year shooting,9,1,206,1000,20.599999999999998
7,2021,pandemic eu resumes,7,2,174,1000,17.4
7,2021,texas democrats biden,5,3,150,1000,15.0
8,2021,school mask judge,6,1,246,1000,24.6
8,2021,man charged man charged,9,2,134,1000,13.4
8,2021,latest vaccine australia,3,3,122,1000,12.2
9,2021,german election ahead,8,1,198,1000,19.8
9,2021,police man killed,2,2,141,1000,14.099999999999998
9,2021,vaccine leaders kids,5,3,127,1000,12.7
10,2021,uk amid france,8,1,223,1000,22.3
10,2021,biden trump gop,9,2,131,1000,13.100000000000001
10,2021,police man state,1,3,129,1000,12.9
11,2021,death high court,5,1,268,1000,26.8
11,2021,amid uk france,8,2,153,1000,15.299999999999999
11,2021,police shooting migrants,3,3,122,1000,12.2
12,2021,police man killed,2,1,201,1000,20.1
12,2021,court case minister,6,2,163,1000,16.3
12,2021,omicron variant omicron variant,1,3,143,1000,14.299999999999999
1,2022,omicron amid surge,8,1,257,1000,25.7
1,2022,police killed year,2,2,168,1000,16.8
1,2022,trial cops death,6,3,116,1000,11.600000000000001
2,2022,biden house white,9,1,252,1000,25.2
2,2022,trial killing death,7,2,170,1000,17.0
2,2022,police shooting officer,3,3,135,1000,13.5
3,2022,man police death,7,1,344,1000,34.4
3,2022,biden russian oil,3,2,186,1000,18.6
3,2022,ukraine war ukraine war,0,3,119,1000,11.899999999999999
4,2022,court death texas,8,1,244,1000,24.4
4,2022,man police shooting,3,2,193,1000,19.3
4,2022,russian live live updates,9,3,109,1000,10.9
5,2022,man police killing,6,1,220,1000,22.0
5,2022,amid war california,9,2,208,1000,20.8
5,2022,white house white house,7,3,138,1000,13.8
6,2022,man attack north,4,1,202,1000,20.200000000000003
6,2022,amid prices biden,6,2,130,1000,13.0
6,2022,russia ukraine war,2,3,129,1000,12.9
7,2022,man police death,5,1,176,1000,17.599999999999998
7,2022,ukraine russia war,3,2,159,1000,15.9
7,2022,trump house court,8,3,132,1000,13.200000000000001
8,2022,ukraine amid nuclear,3,1,173,1000,17.299999999999997
8,2022,school california year,7,2,156,1000,15.6
8,2022,abortion judge kansas,8,3,151,1000,15.1
9,2022,man police shooting,3,1,276,1000,27.6
9,2022,government energy shutdown,8,2,204,1000,20.4
9,2022,ian biden hurricane,9,3,143,1000,14.299999999999999
10,2022,trump abortion election,8,1,212,1000,21.2
10,2022,killed man killing,6,2,155,1000,15.5
10,2022,energy prices oil,7,3,106,1000,10.6
11,2022,shooting police walmart,8,1,150,1000,15.0
11,2022,amid twitter musk,9,2,148,1000,14.799999999999999
11,2022,court trump supreme,6,3,133,1000,13.3
12,2022,ukraine oil russia,6,1,207,1000,20.7
12,2022,police man killed,0,2,164,1000,16.400000000000002
12,2022,case court judge,3,3,141,1000,14.099999999999998
1,2023,amid talks protest,7,1,204,1000,20.4
1,2023,year china covid,5,2,139,1000,13.900000000000002
1,2023,police man killed,1,3,117,1000,11.700000000000001
2,2023,police man shooting,5,1,193,1000,19.3
2,2023,court korea north,7,2,187,1000,18.7
2,2023,china balloon japan,2,3,134,1000,13.4
3,2023,florida state oscars,7,1,167,1000,16.7
3,2023,china tiktok rights,2,2,141,1000,14.099999999999998
3,2023,biden president calls,6,3,136,1000,13.600000000000001
4,2023,man missing years,8,1,176,1000,17.599999999999998
4,2023,ukraine war russian,5,2,132,1000,13.200000000000001
4,2023,new york new york,1,3,125,1000,12.5
5,2023,gop abortion governor,5,1,223,1000,22.3
5,2023,ukraine russia eu,8,2,171,1000,17.1
5,2023,man florida guilty,9,3,136,1000,13.600000000000001
6,2023,president ukraine russia,5,1,204,1000,20.4
6,2023,biden house debt,9,2,148,1000,14.799999999999999
6,2023,year school high,6,3,128,1000,12.8
7,2023,biden hunter biden administration,8,1,177,1000,17.7
7,2023,trump million desantis,6,2,171,1000,17.1
7,2023,police charges woman,7,3,123,1000,12.3
8,2023,maui wildfires maui wildfires,9,1,155,1000,15.5
8,2023,biden house visit,5,2,137,1000,13.700000000000001
8,2023,trump dc federal,7,3,129,1000,12.9
9,2023,china government people,7,1,331,1000,33.1
9,2023,biden house impeachment,3,2,142,1000,14.2
9,2023,court supreme supreme court,5,3,101,1000,10.100000000000001
10,2023,year california gov,9,1,229,1000,22.900000000000002
10,2023,court man federal,7,2,167,1000,16.7
10,2023,gaza israeli killed,4,3,144,1000,14.399999999999999
11,2023,police man death,5,1,321,1000,32.1
11,2023,biden president 2024,6,2,201,1000,20.1
11,2023,israel gaza hamas,2,3,102,1000,10.2
12,2023,year woman killed,8,1,246,1000,24.6
12,2023,president talks china,9,2,242,1000,24.2
12,2023,2024 election judge,7,3,139,1000,13.900000000000002
1,2024,year state china,8,1,207,1000,20.7
1,2024,new new york york,1,2,153,1000,15.299999999999999
1,2024,gop house iowa,7,3,134,1000,13.4
2,2024,trump judge trumps,8,1,209,1000,20.9
2,2024,man police dies,4,2,206,1000,20.599999999999998
2,2024,new york new york,0,3,116,1000,11.600000000000001
3,2024,house election senate,7,1,192,1000,19.2
3,2024,police people attack,5,2,166,1000,16.6
3,2024,primary north 2024,9,3,142,1000,14.2
4,2024,aid house israel,6,1,293,1000,29.299999999999997
4,2024,lawmakers abortion ban,8,2,125,1000,12.5
4,2024,new york new york,2,3,109,1000,10.9
5,2024,killed state people,8,1,393,1000,39.300000000000004
5,2024,new campaign plans,6,2,126,1000,12.6
5,2024,court supreme court supreme,2,3,96,1000,9.6
6,2024,police killed shooting,6,1,201,1000,20.1
6,2024,year woman election,4,2,179,1000,17.9
6,2024,new new york york,2,3,136,1000,13.600000000000001
7,2024,man minister prime,7,1,288,1000,28.799999999999997
7,2024,biden president democrats,5,2,154,1000,15.4
7,2024,new new york york,4,3,134,1000,13.4
8,2024,police man killed,3,1,190,1000,19.0
8,2024,court abortion ballot,6,2,186,1000,18.6
8,2024,health dies mpox,7,3,137,1000,13.700000000000001
9,2024,police man killing,5,1,171,1000,17.1
9,2024,killed israeli biden,7,2,155,1000,15.5
9,2024,death toll death toll,9,3,122,1000,12.2
10,2024,man killed accused,7,1,230,1000,23.0
10,2024,election day election day,2,2,193,1000,19.3
10,2024,north carolina north carolina,9,3,102,1000,10.2
11,2024,court supreme supreme court,7,1,176,1000,17.599999999999998
11,2024,trump president house,1,2,159,1000,15.9
11,2024,election war violent,9,3,154,1000,15.4
12,2024,police man dead,8,1,221,1000,22.1
12,2024,trumps million fbi,9,2,179,1000,17.9
12,2024,trump administration 10,1,3,97,1000,9.700000000000001
1,2025,man guilty pleads,8,1,243,1000,24.3
1,2025,trump administration trump administration,6,2,196,1000,19.6
1,2025,trumps trumps inauguration republicans,5,3,140,1000,14.000000000000002
2,2025,south court president,8,1,310,1000,31.0
2,2025,trumps federal doge,6,2,213,1000,21.3
2,2025,trump administration trump administration,1,3,104,1000,10.4
3,2025,judge trumps house,9,1,502,1000,50.2
3,2025,trump administration trump administration,3,2,135,1000,13.5
3,2025,court supreme court supreme,6,3,79,1000,7.9
4,2025,trump alleged university,0,1,37,64,57.8125
4,2025,death court records,2,2,21,64,32.8125
4,2025,tariff trumps tariff trumps,1,3,6,64,9.375
