month,year,topic,topic_id,rank,count,total_articles,percentage
12,2019,curb gun violence / 2016 candidates reacted / normal part american,3,3,28,1000,2.8000000000000003
12,2020,donald trump adolf / ransom showing debate / denies texas immigration,2,1,344,832,41.34615384615385
12,2020,treatmentforall aids documentary / overlapping health plans / responders bill treasury,0,2,248,832,29.807692307692307
12,2020,curb gun violence / 2016 candidates reacted / normal part american,3,3,5,832,0.6009615384615385
12,2021,donald trump adolf / ransom showing debate / denies texas immigration,2,1,364,809,44.9938195302843
12,2021,treatmentforall aids documentary / overlapping health plans / responders bill treasury,0,2,122,809,15.080346106304079
12,2021,curb gun violence / 2016 candidates reacted / normal part american,3,3,29,809,3.584672435105068
12,2022,donald trump adolf / ransom showing debate / denies texas immigration,2,1,354,686,51.60349854227405
12,2022,treatmentforall aids documentary / overlapping health plans / responders bill treasury,0,2,15,686,2.186588921282799
12,2022,curb gun violence / 2016 candidates reacted / normal part american,3,3,9,686,1.3119533527696794
12,2023,donald trump adolf / ransom showing debate / denies texas immigration,2,1,405,703,57.61024182076814
12,2023,curb gun violence / 2016 candidates reacted / normal part american,3,2,19,703,2.7027027027027026
12,2023,treatmentforall aids documentary / overlapping health plans / responders bill treasury,0,3,6,703,0.8534850640113799
12,2024,donald trump adolf / ransom showing debate / denies texas immigration,2,1,289,601,48.0865224625624
12,2024,curb gun violence / 2016 candidates reacted / normal part american,3,2,17,601,2.828618968386023
12,2024,treatmentforall aids documentary / overlapping health plans / responders bill treasury,0,3,11,601,1.8302828618968388
